Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
20/10/2018,14,46.26561,46.26561,-291.8514
20/10/2018,15,50.05,50.05,-286.5876
20/10/2018,16,50.09136,50.09136,-127.9362
20/10/2018,17,79.9306,79.9306,95.278
20/10/2018,18,80.10707,80.10707,76.3324
20/10/2018,19,85,85,276.023
20/10/2018,20,82.5,82.5,217.5889
20/10/2018,21,82.5,82.5,168.4166
20/10/2018,22,50.06,50.06,-146.1294
20/10/2018,23,50.05735,50.05735,-180.0884
20/10/2018,24,50,50,-394.2071
20/10/2018,25,49.44332,49.44332,-634.6837
20/10/2018,26,48.78025,48.78025,-935.4315
20/10/2018,27,48.5,48.5,-486.7965
20/10/2018,28,48.5,48.5,-545.218
20/10/2018,29,48.55,48.55,-516.5695
20/10/2018,30,48.53375,48.53375,-517.6513
20/10/2018,31,48.50582,48.50582,-741.9511
20/10/2018,32,49.15,49.15,-619.4998
20/10/2018,33,50.84887,50.84887,-40.3655
20/10/2018,34,96.9,96.9,145.7748
20/10/2018,35,103.35,103.35,202.4791
20/10/2018,36,96.9,96.9,85.7961
20/10/2018,37,103.39319,103.39319,353.4693
20/10/2018,38,114.45,114.45,638.0678
20/10/2018,39,100.9,100.9,237.8783
20/10/2018,40,96.9,96.9,68.214
20/10/2018,41,96.9,96.9,102.2836
20/10/2018,42,51.53,51.53,-21.0765
20/10/2018,43,78,78,88.8584
20/10/2018,44,78,78,12.0881
20/10/2018,45,50.19837,50.19837,-223.8913
20/10/2018,46,50.3638,50.3638,-115.994
20/10/2018,47,77.77,77.77,41.2879
20/10/2018,48,77.77,77.77,185.7472
21/10/2018,1,77.5,77.5,161.2072
21/10/2018,2,77.5,77.5,237.3355
21/10/2018,3,77.5,77.5,507.5269
21/10/2018,4,77.5,77.5,585.3705
21/10/2018,5,77.5,77.5,517.3933
21/10/2018,6,77.5,77.5,260.6697
21/10/2018,7,48.04993,48.04993,-124.6687
21/10/2018,8,45.45,45.45,-409.5847
21/10/2018,9,43.18657,43.18657,-501.4606
21/10/2018,10,45.45,45.45,-520.7928
21/10/2018,11,45.45,45.45,-263.6795
21/10/2018,12,47,47,-230.0001
21/10/2018,13,48.65,48.65,-91.0934
21/10/2018,14,77.5,77.5,228.7104
21/10/2018,15,77.5,77.5,164.2554
21/10/2018,16,77.5,77.5,46.1357
21/10/2018,17,77.5,77.5,42.7373
21/10/2018,18,50.35921,50.35921,-143.8378
21/10/2018,19,48.61091,48.61091,-465.2356
21/10/2018,20,48.5,48.5,-646.2459
21/10/2018,21,47.14958,47.14958,-609.868
21/10/2018,22,48.71449,48.71449,-342.5661
21/10/2018,23,49.08758,49.08758,-218.0068
21/10/2018,24,46.23201,46.23201,-576.5313
21/10/2018,25,46.15,46.15,-560.8195
21/10/2018,26,46.1,46.1,-771.5719
21/10/2018,27,46.21149,46.21149,-573.8369
21/10/2018,28,45,45,-761.3397
21/10/2018,29,45.46,45.46,-558.7192
21/10/2018,30,45.46,45.46,-562.1768
21/10/2018,31,45.77814,45.77814,-423.207
21/10/2018,32,47.75,47.75,-192.6927
21/10/2018,33,47.75,47.75,-3.5529
21/10/2018,34,80,80,302.1031
21/10/2018,35,95,95,397.8657
21/10/2018,36,95,95,243.8596
21/10/2018,37,93.85004,93.85004,260.0609
21/10/2018,38,95,95,585.2415
21/10/2018,39,92,92,206.0689
21/10/2018,40,83.25,83.25,206.0462
21/10/2018,41,84.5351,84.5351,207.2916
21/10/2018,42,46.0252,46.0252,-363.7837
21/10/2018,43,46.47108,46.47108,-161.3236
21/10/2018,44,79,79,173.1807
21/10/2018,45,76,76,26.7712
21/10/2018,46,44.58214,44.58214,-314.0869
21/10/2018,47,44.49476,44.49476,-296.373
21/10/2018,48,44.5,44.5,-148.223
22/10/2018,1,37.92141,37.92141,-446.9751
22/10/2018,2,38.96,38.96,-301.1001
22/10/2018,3,38.96,38.96,-251.5822
22/10/2018,4,40,40,-105.9111
22/10/2018,5,38.96,38.96,-255.9872
22/10/2018,6,37.6,37.6,-307.3887
22/10/2018,7,36.53,36.53,-451.5919
22/10/2018,8,35.08946,35.08946,-551.8463
22/10/2018,9,35.40563,35.40563,-579.3213
22/10/2018,10,35,35,-670.523
22/10/2018,11,38.90991,38.90991,-467.9916
22/10/2018,12,38.96,38.96,-400.4858
22/10/2018,13,72,72,12.143
22/10/2018,14,45.1443,45.1443,-738.9028
22/10/2018,15,45.78362,45.78362,-581.8162
22/10/2018,16,45.03164,45.03164,-100.5452
22/10/2018,17,46.15856,46.15856,-81.2703
22/10/2018,18,88,88,109.1568
22/10/2018,19,132.82311,132.82311,372.7333
22/10/2018,20,90.61226,90.61226,288.3523
22/10/2018,21,48.83435,48.83435,-173.9453
22/10/2018,22,46.66,46.66,-343.8845
22/10/2018,23,45,45,-552.8477
22/10/2018,24,45,45,-797.3333
22/10/2018,25,47,47,-696.5957
22/10/2018,26,46,46,-835.3122
22/10/2018,27,46,46,-911.1209
22/10/2018,28,46.05,46.05,-650.9203
22/10/2018,29,46.05,46.05,-561.8501
22/10/2018,30,48.5,48.5,-426.9805
22/10/2018,31,46.06,46.06,-618.0072
22/10/2018,32,46.06,46.06,-480.4191
22/10/2018,33,49.25,49.25,-265.2819
22/10/2018,34,68,68,29.8394
22/10/2018,35,71.20238,71.20238,25.1393
22/10/2018,36,46.63803,46.63803,-77.5047
22/10/2018,37,65.16627,65.16627,62.9031
22/10/2018,38,87.91983,87.91983,271.7584
22/10/2018,39,88.52828,88.52828,199.7923
22/10/2018,40,48.5,48.5,-231.3347
22/10/2018,41,48.5,48.5,-320.5823
22/10/2018,42,59.45,59.45,-325.2232
22/10/2018,43,63.56233,63.56233,267.1289
22/10/2018,44,57.5,57.5,29.5898
22/10/2018,45,61.39607,61.39607,178.3582
22/10/2018,46,64.23442,64.23442,284.6978
22/10/2018,47,47.75,47.75,-177.2541
22/10/2018,48,47.96,47.96,-121.9584
23/10/2018,1,73.95,73.95,76.3635
23/10/2018,2,40.8,40.8,-390.9336
23/10/2018,3,40,40,-289.2776
23/10/2018,4,33.1,33.1,-7.6777
23/10/2018,5,17.5,17.5,-278.1579
23/10/2018,6,17.5,17.5,-515.4009
23/10/2018,7,17.5,17.5,-541.9462
23/10/2018,8,17.14582,17.14582,-692.7949
23/10/2018,9,17.71964,17.71964,-348.1918
23/10/2018,10,17.5,17.5,-430.8971
23/10/2018,11,6.75348,6.75348,-581.5992
23/10/2018,12,17.5,17.5,-269.0559
23/10/2018,13,74,74,209.9522
23/10/2018,14,47,47,-163.0329
23/10/2018,15,80,80,401.5058
23/10/2018,16,82,82,552.0312
23/10/2018,17,80,80,347.5041
23/10/2018,18,80,80,442.4082
23/10/2018,19,78,78,44.1293
23/10/2018,20,47.15,47.15,-219.5654
23/10/2018,21,80,80,396.518
23/10/2018,22,78,78,15.2969
23/10/2018,23,46.06,46.06,-489.2547
23/10/2018,24,46.06,46.06,-670.3744
23/10/2018,25,47,47,-422.6906
23/10/2018,26,47.15,47.15,-97.7377
23/10/2018,27,74,74,228.4503
23/10/2018,28,74,74,200.0593
23/10/2018,29,66.68571,66.68571,116.7973
23/10/2018,30,62.22792,62.22792,208.3682
23/10/2018,31,46.06,46.06,-175.3698
23/10/2018,32,45,45,-109.5427
23/10/2018,33,45,45,-68.5768
23/10/2018,34,73.37894,73.37894,92.7686
23/10/2018,35,63.98,63.98,-171.8646
23/10/2018,36,35,35,-120.1089
23/10/2018,37,88.95,88.95,241.645
23/10/2018,38,51.3213,51.3213,113.6286
23/10/2018,39,69.31,69.31,-168.407
23/10/2018,40,28.5,28.5,-449.5641
23/10/2018,41,49,49,-9.3595
23/10/2018,42,78,78,66.7646
23/10/2018,43,45,45,-162.7129
23/10/2018,44,44.8,44.8,-351.5148
23/10/2018,45,53.06,53.06,-340.7396
23/10/2018,46,45.01,45.01,-1.5129
23/10/2018,47,45.01,45.01,-269.4326
23/10/2018,48,40.62,40.62,-215.0264
24/10/2018,1,76.01464,76.01464,90.1247
24/10/2018,2,38.87,38.87,-10.7632
24/10/2018,3,34.77,34.77,-90.2664
24/10/2018,4,79.47748,79.47748,228.0526
24/10/2018,5,34.77,34.77,-14.9252
24/10/2018,6,34.77,34.77,-70.7939
24/10/2018,7,74,74,40.2508
24/10/2018,8,47.66029,47.66029,-32.1691
24/10/2018,9,43.25,43.25,-220.8203
24/10/2018,10,43.25,43.25,-172.255
24/10/2018,11,43.25,43.25,-177.4056
24/10/2018,12,47.1,47.1,-30.3162
24/10/2018,13,80,80,679.9807
24/10/2018,14,74.9,74.9,34.8052
24/10/2018,15,74.58,74.58,5.2222
24/10/2018,16,51.52877,51.52877,-40.9177
24/10/2018,17,47.1,47.1,-228.2374
24/10/2018,18,66.77,66.77,-199.9167
24/10/2018,19,56.25262,56.25262,38.1081
24/10/2018,20,39.82909,39.82909,-331.0144
24/10/2018,21,46.1,46.1,-636.6321
24/10/2018,22,46.75,46.75,-663.7005
24/10/2018,23,47.25,47.25,-528.05
24/10/2018,24,47.25,47.25,-248.6249
24/10/2018,25,48.5,48.5,-88.9666
24/10/2018,26,52.98,52.98,-213.7223
24/10/2018,27,72,72,8.8717
24/10/2018,28,48.32,48.32,-169.0512
24/10/2018,29,72,72,17.1179
24/10/2018,30,72,72,90.4606
24/10/2018,31,48.33293,48.33293,-116.7424
24/10/2018,32,41.15469,41.15469,-103.416
24/10/2018,33,28.5,28.5,-488.5091
24/10/2018,34,48.46344,48.46344,-52.5796
24/10/2018,35,31.29056,31.29056,-505.5023
24/10/2018,36,48.48037,48.48037,-85.2417
24/10/2018,37,44.06399,44.06399,56.0731
24/10/2018,38,102.48782,102.48782,195.7595
24/10/2018,39,60.17502,60.17502,16.0813
24/10/2018,40,48.25,48.25,-377.3362
24/10/2018,41,85.93311,85.93311,166.7452
24/10/2018,42,48.51,48.51,-6.3303
24/10/2018,43,74.01132,74.01132,62.5149
24/10/2018,44,47.02111,47.02111,-209.1022
24/10/2018,45,47.99616,47.99616,-375.6842
24/10/2018,46,48.34,48.34,-336.7179
24/10/2018,47,51.17728,51.17728,-77.6544
24/10/2018,48,74.5,74.5,116.7938
25/10/2018,1,73.30881,73.30881,25.7703
25/10/2018,2,36.4708,36.4708,-201.2519
25/10/2018,3,37.22437,37.22437,-320.6147
25/10/2018,4,44.5,44.5,-82.4284
25/10/2018,5,74,74,48.6174
25/10/2018,6,44.56755,44.56755,-91.6639
25/10/2018,7,44.5,44.5,-247.5103
25/10/2018,8,44.5,44.5,-168.8763
25/10/2018,9,47.36522,47.36522,-162.4571
25/10/2018,10,44.51712,44.51712,-357.6692
25/10/2018,11,64.62,64.62,143.6575
25/10/2018,12,80,80,325.7902
25/10/2018,13,77.80932,77.80932,14.4162
25/10/2018,14,40.69769,40.69769,-744.5766
25/10/2018,15,48.3,48.3,-37.6133
25/10/2018,16,94.99537,94.99537,375.0502
25/10/2018,17,106.07,106.07,144.3629
25/10/2018,18,106.07,106.07,211.3879
25/10/2018,19,106.07,106.07,5.6208
25/10/2018,20,106.07,106.07,20.2751
25/10/2018,21,106.37942,106.37942,239.7965
25/10/2018,22,91.07,91.07,18.38
25/10/2018,23,49.5,49.5,-6.0485
25/10/2018,24,49.5,49.5,-9.7972
25/10/2018,25,80,80,20.0757
25/10/2018,26,49.03,49.03,-286.8272
25/10/2018,27,50.8,50.8,-31.923
25/10/2018,28,49.52661,49.52661,-100.4539
25/10/2018,29,82,82,75.3118
25/10/2018,30,82,82,43.0038
25/10/2018,31,94.96885,94.96885,249.4351
25/10/2018,32,97.9,97.9,345.0572
25/10/2018,33,76.94,76.94,69.5847
25/10/2018,34,110,110,384.3382
25/10/2018,35,49.08717,49.08717,-125.4026
25/10/2018,36,95.67222,95.67222,28.8926
25/10/2018,37,96.78625,96.78625,22.7091
25/10/2018,38,49.0538,49.0538,-138.8911
25/10/2018,39,91.94093,91.94093,151.5659
25/10/2018,40,49.30399,49.30399,-219.0317
25/10/2018,41,74.2,74.2,156.8384
25/10/2018,42,49.50468,49.50468,-70.8401
25/10/2018,43,49.50253,49.50253,-136.7321
25/10/2018,44,49.55,49.55,-77.2679
25/10/2018,45,49.03384,49.03384,-246.0012
25/10/2018,46,79.5,79.5,53.8308
25/10/2018,47,76.01956,76.01956,209.1488
25/10/2018,48,77.21151,77.21151,434.5114
26/10/2018,1,74.37815,74.37815,203.4019
26/10/2018,2,46.77274,46.77274,-100.9067
26/10/2018,3,48.45,48.45,-33.501
26/10/2018,4,73,73,272.3434
26/10/2018,5,72.89226,72.89226,184.3813
26/10/2018,6,46.96238,46.96238,-181.2245
26/10/2018,7,46.2,46.2,-141.8415
26/10/2018,8,44.86,44.86,-305.4077
26/10/2018,9,46.17705,46.17705,-187.6866
26/10/2018,10,46.18355,46.18355,-161.4109
26/10/2018,11,70.49,70.49,226.9693
26/10/2018,12,70.49,70.49,240.6614
26/10/2018,13,73,73,51.7862
26/10/2018,14,46.2,46.2,-427.0207
26/10/2018,15,48.38279,48.38279,-349.5242
26/10/2018,16,87.45,87.45,122.8446
26/10/2018,17,82.56735,82.56735,33.7619
26/10/2018,18,99.88,99.88,131.1003
26/10/2018,19,91.3343,91.3343,37.5089
26/10/2018,20,49.01,49.01,-152.8684
26/10/2018,21,47.5,47.5,-202.5527
26/10/2018,22,47.51185,47.51185,-252.6157
26/10/2018,23,47.67568,47.67568,-105.8015
26/10/2018,24,47.71627,47.71627,-102.3798
26/10/2018,25,46.95,46.95,-250.9116
26/10/2018,26,47.07693,47.07693,-168.3984
26/10/2018,27,28.5,28.5,-438.525
26/10/2018,28,28.5,28.5,-639.8289
26/10/2018,29,28.64062,28.64062,-342.8951
26/10/2018,30,28.5,28.5,-586.3317
26/10/2018,31,46.95,46.95,-194.0045
26/10/2018,32,47.60565,47.60565,-93.0911
26/10/2018,33,47.55,47.55,-74.0848
26/10/2018,34,62.63108,62.63108,163.4601
26/10/2018,35,47.55,47.55,-187.7742
26/10/2018,36,83.8,83.8,246.3124
26/10/2018,37,97.72434,97.72434,275.9054
26/10/2018,38,98,98,471.4416
26/10/2018,39,98,98,595.9967
26/10/2018,40,82,82,284.9893
26/10/2018,41,97,97,569.0893
26/10/2018,42,82,82,369.7356
26/10/2018,43,82,82,583.5801
26/10/2018,44,77.45,77.45,318.2821
26/10/2018,45,77,77,336.7795
26/10/2018,46,77,77,486.8302
26/10/2018,47,77,77,537.7455
26/10/2018,48,77,77,553.1503
27/10/2018,1,75.5,75.5,301.9333
27/10/2018,2,75.11115,75.11115,152.722
27/10/2018,3,74.9,74.9,21.9333
27/10/2018,4,75.1193,75.1193,128.6758
27/10/2018,5,74.9,74.9,170.4448
27/10/2018,6,75.33785,75.33785,218.8583
27/10/2018,7,74.42589,74.42589,62.475
27/10/2018,8,74,74,24.175
27/10/2018,9,41.26,41.26,-82.6111
27/10/2018,10,41.26,41.26,-96.3999
27/10/2018,11,41.26,41.26,-112.9582
27/10/2018,12,74.5,74.5,137.4329
27/10/2018,13,74.78368,74.78368,223.287
27/10/2018,14,43.07,43.07,-108.8408
27/10/2018,15,74.5,74.5,13.7459
27/10/2018,16,46.71957,46.71957,-68.9064
27/10/2018,17,79.00902,79.00902,388.3081
27/10/2018,18,85,85,380.7873
27/10/2018,19,74.95,74.95,136.7772
27/10/2018,20,74.95,74.95,215.6991
27/10/2018,21,74.67073,74.67073,44.8217
27/10/2018,22,47.60839,47.60839,-113.6468
27/10/2018,23,50.22007,50.22007,-59.3432
27/10/2018,24,73.78187,73.78187,9.5587
27/10/2018,25,74,74,6.039
27/10/2018,26,73.02649,73.02649,230.5302
27/10/2018,27,71.99,71.99,3.7494
27/10/2018,28,46,46,-138.0909
27/10/2018,29,74.95,74.95,183.5644
27/10/2018,30,74.95,74.95,237.5885
27/10/2018,31,47.64,47.64,-184.4527
27/10/2018,32,46.96137,46.96137,-443.6941
27/10/2018,33,47.55,47.55,-544.7423
27/10/2018,34,47.6478,47.6478,-216.5172
27/10/2018,35,47.63086,47.63086,-339.9359
27/10/2018,36,92.14513,92.14513,159.5359
27/10/2018,37,93.44638,93.44638,136.852
27/10/2018,38,89.5,89.5,103.161
27/10/2018,39,48,48,-26.5058
27/10/2018,40,47.54464,47.54464,-512.7533
27/10/2018,41,47.65,47.65,-156.6669
27/10/2018,42,61.39989,61.39989,10.1552
27/10/2018,43,73,73,242.5368
27/10/2018,44,73,73,216.1847
27/10/2018,45,77.5,77.5,522.7752
27/10/2018,46,74.95,74.95,512.304
27/10/2018,47,77.45,77.45,411.7486
27/10/2018,48,74.9,74.9,300.81
28/10/2018,1,74.84235,74.84235,74.8597
28/10/2018,2,46.25,46.25,-47.9125
28/10/2018,3,46.25,46.25,-181.1228
28/10/2018,4,74.83,74.83,6.3159
28/10/2018,5,46.25,46.25,-19.9831
28/10/2018,6,44.82387,44.82387,-257.8111
28/10/2018,7,43.95334,43.95334,-238.7039
28/10/2018,8,41.71786,41.71786,-278.5306
28/10/2018,9,74.83173,74.83173,346.6462
28/10/2018,10,73.15356,73.15356,34.0451
28/10/2018,11,42.5,42.5,-54.0028
28/10/2018,12,42.5,42.5,-8.1251
28/10/2018,13,39.17,39.17,-273.2786
28/10/2018,14,42.83724,42.83724,-169.3179
28/10/2018,15,48.35127,48.35127,-78.2455
28/10/2018,16,74.83,74.83,127.6114
28/10/2018,17,74.83302,74.83302,145.0668
28/10/2018,18,74.85,74.85,442.9254
28/10/2018,19,74.85,74.85,235.4301
28/10/2018,20,75.22296,75.22296,221.7684
28/10/2018,21,74.85,74.85,82.295
28/10/2018,22,74.85,74.85,80.2304
28/10/2018,23,48.31,48.31,-61.9188
28/10/2018,24,47.23106,47.23106,-620.4068
28/10/2018,25,47.05907,47.05907,-740.0927
28/10/2018,26,47.21,47.21,-653.4963
28/10/2018,27,47.20615,47.20615,-522.7239
28/10/2018,28,48.31,48.31,-328.6617
28/10/2018,29,48.31,48.31,-217.157
28/10/2018,30,47.61,47.61,-417.0711
28/10/2018,31,47.31018,47.31018,-623.2619
28/10/2018,32,46.21496,46.21496,-1030.9874
28/10/2018,33,47,47,-735.4712
28/10/2018,34,48.32601,48.32601,-360.6141
28/10/2018,35,49.32023,49.32023,-116.8636
28/10/2018,36,142.04,142.04,201.3765
28/10/2018,37,142.04,142.04,510.1092
28/10/2018,38,142.04,142.04,359.6191
28/10/2018,39,60,60,-37.1298
28/10/2018,40,48.99101,48.99101,-383.7312
28/10/2018,41,48.28561,48.28561,-555.7242
28/10/2018,42,49.10917,49.10917,-143.3528
28/10/2018,43,48.89991,48.89991,-101.0357
28/10/2018,44,48.93353,48.93353,-46.3344
28/10/2018,45,74.25,74.25,13.2435
28/10/2018,46,74.25,74.25,0.9944
28/10/2018,47,48.3,48.3,-14.9578
28/10/2018,48,48.25,48.25,-248.5582
28/10/2018,49,46.8164,46.8164,-486.7495
28/10/2018,50,47.22,47.22,-213.1313
29/10/2018,1,47.30381,47.30381,-119.7468
29/10/2018,2,73.65,73.65,51.6709
29/10/2018,3,47.47106,47.47106,-67.6725
29/10/2018,4,47.21,47.21,-207.9058
29/10/2018,5,45.25,45.25,-389.8083
29/10/2018,6,45.04211,45.04211,-275.7327
29/10/2018,7,46.34782,46.34782,-254.0087
29/10/2018,8,45.25,45.25,-316.7366
29/10/2018,9,47.16868,47.16868,-146.2392
29/10/2018,10,73.63439,73.63439,112.0903
29/10/2018,11,47.65671,47.65671,-157.6357
29/10/2018,12,45.06988,45.06988,-375.2706
29/10/2018,13,49.52,49.52,-98.4661
29/10/2018,14,46.82223,46.82223,-280.4058
29/10/2018,15,50,50,-33.3705
29/10/2018,16,112.13395,112.13395,586.4271
29/10/2018,17,38.22603,38.22603,22.5289
29/10/2018,18,49.86489,49.86489,-105.6344
29/10/2018,19,81.06,81.06,150.526
29/10/2018,20,50.25,50.25,-72.325
29/10/2018,21,50.25,50.25,-121.5434
29/10/2018,22,50.16005,50.16005,-134.878
29/10/2018,23,49.8,49.8,-357.137
29/10/2018,24,49.8,49.8,-540.9599
29/10/2018,25,49.9563,49.9563,-358.2658
29/10/2018,26,50.25,50.25,-13.6321
29/10/2018,27,71.2007,71.2007,11.6836
29/10/2018,28,50.1,50.1,-234.9249
29/10/2018,29,50.1,50.1,-313.2617
29/10/2018,30,50.24201,50.24201,-220.5774
29/10/2018,31,50.25,50.25,-252.6938
29/10/2018,32,97,97,110.6201
29/10/2018,33,63.81985,63.81985,36.8093
29/10/2018,34,104.95,104.95,105.5897
29/10/2018,35,109.18218,109.18218,274.38
29/10/2018,36,77.97671,77.97671,70.0476
29/10/2018,37,51.15,51.15,-88.186
29/10/2018,38,51.14421,51.14421,-508.6886
29/10/2018,39,51.15,51.15,-496.5161
29/10/2018,40,51.1,51.1,-642.0796
29/10/2018,41,50.15919,50.15919,-665.6645
29/10/2018,42,49.8,49.8,-805.0771
29/10/2018,43,51.35,51.35,-153.1669
29/10/2018,44,49.81,49.81,-622.3655
29/10/2018,45,49.80427,49.80427,-468.7874
29/10/2018,46,49.55801,49.55801,-364.5317
29/10/2018,47,47.90957,47.90957,-533.0104
29/10/2018,48,73.5,73.5,89.211
30/10/2018,1,46.15272,46.15272,-115.0528
30/10/2018,2,73,73,191.645
30/10/2018,3,73,73,242.8335
30/10/2018,4,72.0519,72.0519,101.7187
30/10/2018,5,72.5,72.5,102.3458
30/10/2018,6,47.33518,47.33518,-120.3862
30/10/2018,7,47.34814,47.34814,-110.6088
30/10/2018,8,47.50703,47.50703,-268.6049
30/10/2018,9,73,73,198.4171
30/10/2018,10,71.7,71.7,6.0967
30/10/2018,11,71.69,71.69,228.9153
30/10/2018,12,71.69,71.69,62.7997
30/10/2018,13,97.93258,97.93258,521.1276
30/10/2018,14,71.75,71.75,98.5653
30/10/2018,15,95.77927,95.77927,119.6307
30/10/2018,16,103.8,103.8,162.3121
30/10/2018,17,103.8,103.8,100.536
30/10/2018,18,104.26933,104.26933,159.3056
30/10/2018,19,104.70975,104.70975,214.2942
30/10/2018,20,103.8,103.8,140.1749
30/10/2018,21,103.8,103.8,158.2563
30/10/2018,22,90,90,4.3578
30/10/2018,23,90,90,68.8625
30/10/2018,24,90,90,111.2333
30/10/2018,25,90,90,55.6
30/10/2018,26,51.5,51.5,-27.1248
30/10/2018,27,51.21506,51.21506,-88.7209
30/10/2018,28,49.97741,49.97741,-154.1954
30/10/2018,29,49.84928,49.84928,-140.8222
30/10/2018,30,51.42367,51.42367,-60.4955
30/10/2018,31,51.26,51.26,-288.9552
30/10/2018,32,51.55,51.55,-118.4818
30/10/2018,33,51.55,51.55,-210.2117
30/10/2018,34,51.55,51.55,-78.7984
30/10/2018,35,157.12729,157.12729,172.031
30/10/2018,36,156.98,156.98,75.2444
30/10/2018,37,156.98,156.98,85.9564
30/10/2018,38,51.59596,51.59596,-151.4537
30/10/2018,39,123.74113,123.74113,139.0961
30/10/2018,40,85,85,85.4446
30/10/2018,41,80.80036,80.80036,53.2524
30/10/2018,42,55,55,-3.155
30/10/2018,43,81.36278,81.36278,190.0059
30/10/2018,44,74.45,74.45,54.7132
30/10/2018,45,74.45,74.45,101.6136
30/10/2018,46,49.85,49.85,-77.8236
30/10/2018,47,49.8,49.8,-275.2293
30/10/2018,48,49.08574,49.08574,-300.9417
31/10/2018,1,73,73,75.0372
31/10/2018,2,110.76002,110.76002,648.5114
31/10/2018,3,96.53484,96.53484,464.1437
31/10/2018,4,73,73,417.5469
31/10/2018,5,73,73,306.3435
31/10/2018,6,73,73,138.275
31/10/2018,7,49.8,49.8,-21.4287
31/10/2018,8,49.50533,49.50533,-280.8631
31/10/2018,9,49.8,49.8,-4.394
31/10/2018,10,72.79555,72.79555,78.8567
31/10/2018,11,67.95,67.95,162.7622
31/10/2018,12,67.95,67.95,224.8008
31/10/2018,13,80.91,80.91,293.233
31/10/2018,14,60.27364,60.27364,11.2793
31/10/2018,15,51.55,51.55,-40.8406
31/10/2018,16,86.89231,86.89231,312.3377
31/10/2018,17,24.8,24.8,6.7364
31/10/2018,18,50.46331,50.46331,-199.5226
31/10/2018,19,49.77,49.77,-281.1017
31/10/2018,20,49.12894,49.12894,-434.8785
31/10/2018,21,49.66343,49.66343,-135.1419
31/10/2018,22,48.76287,48.76287,-541.9585
31/10/2018,23,49.77,49.77,-458.4147
31/10/2018,24,49.48701,49.48701,-464.2546
31/10/2018,25,51.56284,51.56284,-77.8107
31/10/2018,26,73.95,73.95,26.3239
31/10/2018,27,44.84802,44.84802,-55.1723
31/10/2018,28,78.15627,78.15627,81.8227
31/10/2018,29,81.57272,81.57272,62.0217
31/10/2018,30,95.89353,95.89353,248.3121
31/10/2018,31,51.0545,51.0545,-49.7171
31/10/2018,32,51.56006,51.56006,-26.2535
31/10/2018,33,51.35509,51.35509,-454.796
31/10/2018,34,52.09365,52.09365,-83.8699
31/10/2018,35,51.7394,51.7394,-93.857
31/10/2018,36,51.55154,51.55154,-204.7005
31/10/2018,37,51.18344,51.18344,-604.6764
31/10/2018,38,51.5434,51.5434,-465.2912
31/10/2018,39,51.55,51.55,-250.225
31/10/2018,40,51.55,51.55,-210.8333
31/10/2018,41,51.53,51.53,-229.5678
31/10/2018,42,50.58685,50.58685,-337.6674
31/10/2018,43,51.27059,51.27059,-131.4849
31/10/2018,44,49.20651,49.20651,-257.1747
31/10/2018,45,46.60266,46.60266,-542.7427
31/10/2018,46,46.2,46.2,-871.8447
31/10/2018,47,45.26792,45.26792,-706.2293
31/10/2018,48,47.48555,47.48555,-441.1797
01/11/2018,1,47.21,47.21,-274.4836
01/11/2018,2,71.5,71.5,153.6152
01/11/2018,3,73,73,381.0644
01/11/2018,4,71.95,71.95,316.7167
01/11/2018,5,71.5,71.5,299.4623
01/11/2018,6,71.5,71.5,298.1178
01/11/2018,7,51.45,51.45,-100.2591
01/11/2018,8,52.13,52.13,-145.3334
01/11/2018,9,49.5,49.5,-158.0849
01/11/2018,10,49.5,49.5,-68.7506
01/11/2018,11,49,49,-129.3425
01/11/2018,12,49.8,49.8,-62.7899
01/11/2018,13,70,70,35.0273
01/11/2018,14,47.3,47.3,-143.8081
01/11/2018,15,48,48,-295.0819
01/11/2018,16,94.45,94.45,40.6445
01/11/2018,17,95,95,255.6808
01/11/2018,18,95,95,361.9601
01/11/2018,19,100,100,494.9909
01/11/2018,20,95,95,344.2335
01/11/2018,21,95,95,195.7049
01/11/2018,22,95,95,345.4123
01/11/2018,23,100,100,194.5174
01/11/2018,24,100,100,139.5433
01/11/2018,25,95.25,95.25,267.2333
01/11/2018,26,94.5,94.5,174.8913
01/11/2018,27,90,90,52.1999
01/11/2018,28,48.65,48.65,-67.3071
01/11/2018,29,50,50,-2.5834
01/11/2018,30,49.7,49.7,-72.8974
01/11/2018,31,50.48,50.48,-74.0917
01/11/2018,32,49.7,49.7,-276.5373
01/11/2018,33,49.7,49.7,-132.3872
01/11/2018,34,47.5,47.5,-355.8135
01/11/2018,35,171.68,171.68,138.5865
01/11/2018,36,50.5,50.5,-72.9781
01/11/2018,37,49.03,49.03,-114.3781
01/11/2018,38,48.06,48.06,-261.4231
01/11/2018,39,50.5,50.5,-39.2961
01/11/2018,40,51.25,51.25,-23.2327
01/11/2018,41,49.03,49.03,-177.5671
01/11/2018,42,48,48,-555.3066
01/11/2018,43,58,58,2.2076
01/11/2018,44,76.15,76.15,282.2817
01/11/2018,45,76,76,184.6
01/11/2018,46,72,72,106.075
01/11/2018,47,47.6,47.6,-178.3292
01/11/2018,48,47.65,47.65,-58.015
02/11/2018,1,40.2,40.2,-260.7741
02/11/2018,2,47.65,47.65,-188.4287
02/11/2018,3,50.93,50.93,-73.836
02/11/2018,4,50.77,50.77,-61.5034
02/11/2018,5,52.34,52.34,-78.2572
